year,FIPS,WaterSupply.Surface.Fresh,WaterSupply.Surface.Saline,WaterSupply.Surface.Total,WaterSupply.Ground.Fresh,WaterSupply.Ground.Saline,WaterSupply.Ground.Total,WaterSupply.Total.Abstraction,WaterSupply.Total.TotalUse,WaterSupply.OtherUnits,Household.Surface.Fresh,Household.Surface.Saline,Household.Ground.Fresh,Household.Ground.Saline,Household.Total.Abstraction,Household.OtherUnts,Household.TotalUse,Irrigation.Crop.Total.Abstraction,Irrigation.Crop.TotalUse,Irrigation.Golf.Total.Abstraction,Irrigation.Golf.TotalUse,Animal.Total.Abstraction,Animal.TotalUse,Aquaculture.Total.Abstraction,Aquaculture.TotalUse,Manufacturing.Total.Abstraction,Manufacturing.TotalUse,Mining.Total.Abstraction,Mining.TotalUse,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP
2015,37033,0.38,0,0.38,0.05,0,0.05,0.43,0.43,0,0,0,1.36,0,1.36,0.25,1.61,1.4,1.4,0.17,0.17,0.15000000000000002,0.15000000000000002,0,0,0,0,0.01,0.01,22746,10778,9110,4273,698,22982,3424,4590,4311,4008,535,8833,227,151,2904,177,891,1046,1974,15537
2015,37035,3.6,0,3.6,0.69,0,0.69,4.29,4.29,0,0,0,3.16,0,3.16,7.6899999999999995,10.85,2.15,2.15,1.2,1.2,0.4,0.4,0,0,0,0,0.09,0.09,156729,68693,61099,20377,5453,26950,16024,26739,35357,22052,5030,37865,4129,3448,9668,1770,2987,2485,16819,172533
2015,37037,25.33,0,25.33,0.09,0,0.09,25.419999999999998,25.419999999999998,0,0,0,2.02,0,2.02,2.94,4.96,1.33,1.33,1.04,1.04,0.9299999999999999,0.9299999999999999,0,0,0.08,0.08,0.22,0.22,69791,31555,28527,8241,1698,39299,6026,16306,14350,10548,1972,19869,2330,942,5203,483,1283,749,8246,53299
2015,37039,1.57,0,1.57,0.16,0,0.16,1.73,1.73,0,0,0,1.24,0,1.24,0.6699999999999999,1.91,0.21000000000000002,0.21000000000000002,0.12,0.12,0.16,0.16,0,0,0,0,0.01,0.01,27668,18104,11895,4516,702,22754,2912,7817,4771,5649,515,2417,153,30,3618,245,573,439,3829,26202
2015,37041,0,0,0,1.39,0,1.39,1.39,1.39,0,0,0,0.04,0,0.04,0.97,1.01,2.92,2.92,0.16,0.16,0.06999999999999999,0.06999999999999999,0,0,0,0,0,0,14205,7301,5984,2715,664,24084,1682,3322,3001,2183,607,5710,0,163,1597,85,611,265,1655,13239
2015,37043,0,0,0,0.21,0,0.21,0.21,0.21,0,0,0,0.62,0,0.62,0.13,0.75,0.12,0.12,0.24,0.24,0.02,0.02,0,0,0,0,0.01,0.01,10813,7309,5062,1700,105,26590,958,3172,1889,1986,174,680,46,116,1437,34,349,41,1570,8132
2015,37045,12.18,0,12.18,0.08,0,0.08,12.26,12.26,0,0,0,0.44,0,0.44,6.34,6.78,0.38999999999999996,0.38999999999999996,1.04,1.04,0.66,0.66,0,0,0,0,0.09,0.09,97159,43579,36882,19262,4004,21920,10650,17418,21452,15736,3613,26192,493,1327,8420,758,2886,1679,11959,86904
2015,37047,0,0,0,2.02,0,2.02,2.02,2.02,0,0,0,2,0,2,1.9700000000000002,3.97,2.49,2.49,0.32,0.32,1.4400000000000002,1.4400000000000002,0,0,33.8,33.8,0,0,56293,26250,22306,12666,1487,22081,7262,10792,12179,10692,2371,22896,866,236,8234,529,1775,2991,7325,50522
2015,37049,0,0,0,10.76,0,10.76,10.76,10.76,0,0,0,0.59,0,0.59,6.65,7.24,2.53,2.53,1.26,1.26,0.22,0.22,0,0,15.25,15.25,0.25,0.25,103082,46911,40871,14915,3513,28007,7957,18543,22768,15960,3657,35120,2195,2307,6393,946,2756,5081,10882,99325
2015,37051,32.93,0,32.93,2.92,0,2.92,35.85,35.85,0,0,0,1.3,0,1.3,21.37,22.67,4.58,4.58,1.26,1.26,0.6100000000000001,0.6100000000000001,0,0,0,0,1.44,1.44,332106,145839,124418,57620,12513,24301,19001,37300,82520,51395,14690,185962,4618,16003,13122,2323,8127,15325,30795,324968
2015,37053,0,0,0,3.29,0,3.29,3.29,3.29,0,0,0,0.13,0,0.13,1.6400000000000001,1.77,0.62,0.62,0.94,0.94,0,0,0,0,0,0,2.3,2.3,25796,15557,10148,2562,608,30017,1980,3996,5742,3711,854,3304,83,76,2228,196,270,134,3464,20263
2015,37055,0,0,0,7.28,0,7.28,7.28,7.28,0,0,0,0.21,0,0.21,2.2800000000000002,2.49,0.39,0.39,0.47,0.47,0,0,0,0,0,0,0,0,35741,34515,15441,2929,1000,33550,1793,7181,6909,4775,965,4447,703,1582,1925,427,486,177,5293,37294
2015,37057,14.9,0,14.9,0,0,0,14.9,14.9,0,0,0,0.6,0,0.6,10.93,11.53,2.0300000000000002,2.0300000000000002,0.88,0.88,0.33,0.33,0,0,0,0,0.05,0.05,164664,74311,65471,25064,5745,25109,19082,28859,36830,26141,5410,32116,3075,2213,11424,1588,3755,1935,18582,127861
2015,37059,3.58,0,3.58,0,0,0,3.58,3.58,0,0,0,0.7,0,0.7,2.2300000000000004,2.9300000000000006,0.31,0.31,0.87,0.87,0.18,0.18,0,0,0,0,0.05,0.05,41991,18582,15999,5710,1125,29613,3979,8313,9038,6493,1132,6429,936,605,3457,436,470,368,4510,35286
2015,37061,0,0,0,5.07,0,5.07,5.07,5.07,0,0,0,1.53,0,1.53,2.6099999999999994,4.14,7.15,7.15,0.71,0.71,9.03,9.03,0,0,3.13,3.13,0.09000000000000001,0.09000000000000001,59062,25876,21781,14056,2419,19455,10317,10229,14388,11415,2012,28492,3898,410,9346,1000,1617,471,10488,50750
2015,37063,27.49,0,27.49,0.25,0,0.25,27.74,27.74,0,0,0,1.78,0,1.78,19.279999999999998,21.06,0.43,0.43,1.74,1.74,0.05,0.05,0,0,0,0,0.03,0.03,306457,133429,123444,46805,8615,34063,24310,37056,65637,30212,13066,177023,16891,25717,1836,3433,9936,14266,36780,322678
2015,37065,2.86,0,2.86,0.43,0,0.43,3.29,3.29,0,0,0,0.77,0,0.77,3.03,3.8,4.02,4.02,0.32,0.32,0.56,0.56,0,0,0,0,0.15,0.15,53332,24945,21371,12423,1868,20055,7438,9789,12202,8854,3423,33938,490,626,5961,732,2399,771,5903,47072
2015,37067,48.2,0,48.2,0.26,0,0.26,48.46,48.46,0,0,0,6.06,0,6.06,19.77,25.83,1.52,1.52,2.48,2.48,0.06,0.06,0,0,0,0,0.15,0.15,371573,163382,146685,63652,11564,29921,27935,56532,86795,37783,14762,159729,10844,22174,6245,3097,10993,10733,40458,358550
2015,37069,0.86,0,0.86,0.09,0,0.09,0.95,0.95,0,0,0,2.98,0,2.98,1.48,4.46,2.03,2.03,0.44,0.44,0.33,0.33,0,0,0,0,0.12,0.12,64902,28012,24749,9093,1731,26273,7114,10417,14574,10049,2018,23658,1171,366,7171,552,1276,1589,7142,47374
2015,37071,23.78,0,23.78,1.3,0,1.3,25.080000000000002,25.080000000000002,0,0,0,3.44,0,3.44,11.5,14.94,0.48,0.48,1.03,1.03,0.17,0.17,0,0,0.89,0.89,0.01,0.01,216585,91779,81494,33324,7125,26069,22783,33757,49469,33579,7750,58421,2369,4326,10214,2219,4585,2906,23152,185502
2015,37073,0,0,0,0.85,0,0.85,0.85,0.85,0,0,0,0.12,0,0.12,0.68,0.8,2.98,2.98,0,0,0.21,0.21,0,0,0,0,0,0,11563,5336,4477,1270,381,25334,1145,2213,2398,2514,301,4275,14,0,1735,70,203,52,974,7631
2015,37075,0.64,0,0.64,0.03,0,0.03,0.67,0.67,0,0,0,0.29,0,0.29,0.31,0.6,0.12,0.12,0,0,0.02,0.02,0,0,0,0,0,0,8557,6017,3288,1524,236,19323,1151,1990,1755,1724,98,1129,47,72,1605,15,239,119,1448,6790
2015,37077,2.95,0,2.95,0.04,0,0.04,2.99,2.99,0,0,0,1.99,0,1.99,2.12,4.11,0.99,0.99,0.18,0.18,0.12,0.12,0,0,0,0,0.33999999999999997,0.33999999999999997,58874,24069,21030,7781,1695,26228,6522,9519,12272,8981,2377,24620,838,382,5033,251,1053,3706,5115,51441
2015,37079,0,0,0,1.07,0,1.07,1.07,1.07,0,0,0,0.21,0,0.21,1.27,1.48,4.83,4.83,0.16,0.16,2.21,2.21,0,0,0,0,0,0,21008,8316,7259,4781,871,18339,3870,3195,4388,4377,893,11145,988,96,3191,252,537,2408,3098,14564
2015,37081,47.02,0,47.02,1.1,0,1.1,48.120000000000005,48.120000000000005,0,0,0,7.07,0,7.07,29.17,36.24,4.0600000000000005,4.0600000000000005,3.8600000000000003,3.8600000000000003,0.33999999999999997,0.33999999999999997,0,0,0,0,0.25,0.25,523582,226743,202731,80771,16011,29708,37932,75740,117830,57584,21939,257199,13820,31582,6991,4643,13047,18602,52319,553980
2015,37083,7.56,0,7.56,0.04,0,0.04,7.6,7.6,0,0,0,0.15,0,0.15,3.5300000000000002,3.68,2.8299999999999996,2.8299999999999996,0.48,0.48,0.28,0.28,0,0,20.92,20.92,0.05,0.05,51737,25919,21116,12684,1851,21016,8203,10103,11175,9699,2598,31800,236,801,5686,329,2442,1430,5735,45372
2015,37085,20.55,0,20.55,0.02,0,0.02,20.57,20.57,0,0,0,2.03,0,2.03,6.940000000000001,8.97,7.83,7.83,1.03,1.03,0.8099999999999999,0.8099999999999999,0,0,0,0,1.12,1.12,130361,51230,45086,21495,4338,23011,11435,15414,34765,16689,4762,49831,2210,629,11099,1054,2431,3241,14086,98822
2015,37087,5.86,0,5.86,0.06,0,0.06,5.92,5.92,0,0,0,1.23,0,1.23,2.9600000000000004,4.19,0.58,0.58,0.66,0.66,0.17,0.17,0,0,33.66,33.66,0.02,0.02,60433,35398,26336,8304,1319,29453,5383,14548,11069,10530,2001,4300,430,593,6397,428,1176,504,6453,47678
2015,37089,10.84,0,10.84,0.21,0,0.21,11.05,11.05,0,0,0,2.86,0,2.86,5.029999999999999,7.889999999999999,3.71,3.71,1.14,1.14,0.12000000000000001,0.12000000000000001,0,0,0,0,0.11,0.11,113625,56939,48281,11926,1535,29860,8546,28504,22002,16810,3027,19068,2908,1948,8753,1096,2267,1415,12919,101345
2015,37091,0,0,0,2.09,0,2.09,2.09,2.09,0,0,0,0.36,0,0.36,1.33,1.69,3.3600000000000003,3.3600000000000003,0.16,0.16,0.37,0.37,0,0,1.6400000000000001,1.6400000000000001,0,0,24153,10632,8899,5125,1145,18918,3477,4532,4632,4878,1091,16075,232,253,2780,206,878,2206,2789,24421
2015,37093,0,0,0,4.42,0,4.42,4.42,4.42,0,0,0,0.68,0,0.68,3.01,3.69,0.75,0.75,0.31,0.31,0.49,0.49,0,0,0.05,0.05,0.21000000000000002,0.21000000000000002,53239,20709,17722,10823,1888,20656,4769,4819,14850,8401,2084,31774,1448,143,4120,398,936,1509,6307,37261
2015,37095,0,0,0,1.08,0,1.08,1.08,1.08,0,0,0,0.01,0,0.01,0.38,0.39,0.52,0.52,0,0,0.41,0.41,0,0,0,0,0,0,5393,3249,1769,1062,231,18433,709,887,1165,673,189,2215,122,18,546,75,20,655,753,5216
2015,37097,8.92,0,8.92,2.62,0,2.62,11.54,11.54,0,0,0,4.07,0,4.07,7.82,11.89,4.43,4.43,1.27,1.27,1.18,1.18,0,0,0.1,0.1,0.16,0.16,172525,72834,65246,20230,5349,32006,13015,26249,40440,22506,6022,40981,2835,3213,9889,1658,2199,1286,16451,161046
2015,37099,1.25,0,1.25,0.69,0,0.69,1.94,1.94,0,0,0,1.22,0,1.22,1.6700000000000002,2.89,0.5,0.5,1.2,1.2,0.02,0.02,0,0,0.09,0.09,0.02,0.02,42256,27073,16642,7439,926,24073,3141,7976,7163,5915,1278,8054,576,1059,4810,371,880,3720,5466,39713
2015,37101,14.77,0,14.77,1,0,1,15.77,15.77,0,0,0,3.24,0,3.24,9.76,13,3.1100000000000003,3.1100000000000003,1.04,1.04,1.07,1.07,0,0,0,0,1.09,1.09,191172,73685,67154,25213,5185,25847,17373,24306,49706,27001,6999,60690,4728,1563,12796,1313,2777,1720,23136,149486
2015,37103,0,0,0,0.72,0,0.72,0.72,0.72,0,0,0,0.04,0,0.04,0.6699999999999999,0.71,2.45,2.45,0,0,1.5699999999999998,1.5699999999999998,0,0,0,0,0,0,9695,4958,4137,2526,381,21539,1337,2053,1843,2405,300,3654,103,52,1628,107,299,123,1495,7785
2015,37105,7.34,0,7.34,0.07,0,0.07,7.41,7.41,0,0,0,0.66,0,0.66,3.5199999999999996,4.18,1.09,1.09,0.87,0.87,0.16,0.16,0,0,0.49,0.49,0.4,0.4,60125,24463,21744,9538,2268,23842,6663,9498,14870,9052,2115,25224,2709,859,3531,562,1245,943,8307,61076
2015,37107,7.06,0,7.06,3.41,0,3.41,10.469999999999999,10.469999999999999,0,0,0,0.2,0,0.2,3.8599999999999994,4.06,3.09,3.09,0.32,0.32,1.34,1.34,0,0,0.31,0.31,0.28,0.28,57227,27550,23121,12844,3274,22361,7800,10956,12917,13367,2728,28933,1179,990,6497,576,2705,1359,7434,56733
2015,37109,6.57,0,6.57,0.06,0,0.06,6.63,6.63,0,0,0,3.05,0,3.05,2.62,5.67,0.83,0.83,0.7,0.7,0.41000000000000003,0.41000000000000003,0,0,0,0,0.09,0.09,81441,35227,32022,11593,2584,29089,8357,13761,17562,12140,2634,12168,775,526,7410,634,980,739,7929,64728
2015,37111,1.5,0,1.5,0.45,0,0.45,1.95,1.95,0,0,0,2.18,0,2.18,0.9699999999999998,3.15,5.4,5.4,0.31,0.31,0.08,0.08,0,0,1.85,1.85,0.07,0.07,45109,21297,17961,7543,1143,22725,5283,8795,9276,9348,1608,5647,502,248,6643,488,1041,1131,5045,40141
2015,37113,1.69,0,1.69,0.38,0,0.38,2.07,2.07,0,0,0,1.46,0,1.46,0.9300000000000002,2.39,0.19,0.19,0.66,0.66,0.04,0.04,0,0,0,0,0.02,0.02,34410,25557,15699,5679,650,28429,2938,9653,6388,5999,900,3684,554,235,3507,328,846,360,4860,30816
2015,37115,0.36,0,0.36,0.57,0,0.57,0.9299999999999999,0.9299999999999999,0,0,0,1,0,1,0.48,1.48,0.94,0.94,0.12000000000000001,0.12000000000000001,0.09,0.09,0,0,0,0,0.01,0.01,21405,10892,8452,3586,559,25326,2229,4486,3882,3566,552,1265,98,47,2796,155,398,1125,2149,14417
2015,37117,0,0,0,0.56,0,0.56,0.56,0.56,0,0,0,0.41,0,0.41,1.23,1.64,1.15,1.15,0.24,0.24,0.11,0.11,0,0,47.34,47.34,0,0,23054,11608,9471,4172,1134,23269,2767,5030,4775,4436,997,11051,114,84,2532,73,703,145,2389,21111
2015,37119,111.43,0,111.43,0.81,0,0.81,112.24000000000001,112.24000000000001,0,0,0,12.6,0,12.6,59.779999999999994,72.38,1.32,1.32,5.28,5.28,0.03,0.03,0,0,7.05,7.05,0.29,0.29,1054314,435795,403546,131485,34106,37298,69881,112217,254065,87596,39834,555581,46928,94211,6149,9070,23988,15237,124566,1063828
2015,37121,0.95,0,0.95,0.12,0,0.12,1.0699999999999998,1.0699999999999998,0,0,0,0.64,0,0.64,0.43000000000000005,1.07,0.61,0.61,0.12,0.12,0.02,0.02,0,0,0,0,0.55,0.55,15040,8812,6361,2052,280,23907,1721,3609,2768,3041,348,1143,126,119,1552,50,368,343,1887,13585
2015,37123,2.24,0,2.24,0.01,0,0.01,2.25,2.25,0,0,0,0.05,0,0.05,1.8699999999999999,1.92,3.2800000000000002,3.2800000000000002,0.52,0.52,0.5700000000000001,0.5700000000000001,0,0,0,0,0.94,0.94,27338,16235,10411,5178,527,22760,3933,5257,6225,3906,929,10042,1037,75,3737,452,620,1167,3552,25452
2015,37125,4.05,0,4.05,2.73,0,2.73,6.779999999999999,6.779999999999999,0,0,0,1.72,0,1.72,4.88,6.6,2.69,2.69,6.33,6.33,0.84,0.84,0,0,0,0,0.15,0.15,95629,46638,38965,11863,2244,33432,6633,22698,20362,14487,2382,21808,1230,1639,6965,627,1712,1413,8670,92042
2015,37127,8.76,0,8.76,0.37,0,0.37,9.129999999999999,9.129999999999999,0,0,0,2.43,0,2.43,4.15,6.58,3.45,3.45,0.7899999999999999,0.7899999999999999,0.48,0.48,0,0,0,0,0.06,0.06,94003,42876,36720,14269,2892,26980,9439,16294,21019,15142,4022,46647,1206,1110,8242,1005,2907,2077,9402,91606
2015,37129,0,0,0,6.25,0,6.25,6.25,6.25,0,0,0,3.96,0,3.96,11.46,15.420000000000002,1.12,1.12,1.7,1.7,0,0,0,0,2.39,2.39,0.36,0.36,224231,109244,93636,37602,7148,32629,10768,37427,42393,28069,7586,51376,2684,16258,4472,1268,5986,7164,22625,229706
2015,37131,0,0,0,1.11,0,1.11,1.11,1.11,0,0,0,0.13,0,0.13,1.2999999999999998,1.4299999999999997,3.18,3.18,0.16,0.16,0.5800000000000001,0.5800000000000001,0,0,0,0,0.15000000000000002,0.15000000000000002,20186,11670,8628,4216,541,20538,3088,4901,3627,4045,955,12381,113,67,2621,65,938,835,2887,17802
2015,37133,0,0,0,17.87,0,17.87,17.87,17.87,0,0,0,1.13,0,1.13,11.91,13.04,6.91,6.91,1.03,1.03,1.59,1.59,0,0,0,0,0.02,0.02,193912,78501,64065,23880,6709,23783,9045,16797,47355,27298,6697,65094,1229,5532,11375,1121,3039,20066,13398,164336
2015,37135,8.48,0,8.48,0.3,0,0.3,8.780000000000001,8.780000000000001,0,0,0,2.64,0,2.64,7.25,9.89,1.77,1.77,0.52,0.52,0.2,0.2,0,0,0,0,0.02,0.02,142938,57502,52529,17633,3353,40650,6478,18364,28526,12546,3703,43814,4075,8683,4799,1100,2644,11304,10248,134912
2015,37137,0,0,0,1.25,0,1.25,1.25,1.25,0,0,0,0.04,0,0.04,0.85,0.89,2.5,2.5,0.32,0.32,0,0,0,0,0,0,0,0,12742,7721,5352,1696,414,27026,1192,3583,1971,2577,245,3284,158,56,1970,140,374,720,1484,11339
2015,37139,0,0,0,2.67,0,2.67,2.67,2.67,0,0,0,0.11,0,0.11,2.68,2.79,0.55,0.55,0.24,0.24,0.01,0.01,0,0,0,0,0.01,0.01,39479,17108,14780,5981,1187,23699,3625,6367,8775,5718,1419,17831,314,754,2089,163,1419,2393,5075,40133
2015,37141,1.19,0,1.19,1.58,0,1.58,2.77,2.77,0,0,0,1.98,0,1.98,2.06,4.04,4.19,4.19,0.48,0.48,1.1300000000000001,1.1300000000000001,0,0,0,0,0.28,0.28,59020,28601,21766,8709,2016,27724,5189,10339,13225,9560,1117,14882,759,702,6773,438,913,1189,6517,44626
2015,37143,0,0,0,0.75,0,0.75,0.75,0.75,0,0,0,0.16,0,0.16,0.7799999999999999,0.94,2.11,2.11,0.16,0.16,0.18,0.18,0,0,0,0,0,0,13459,7136,5919,2055,383,25809,1361,3583,2579,2055,351,3755,128,109,1587,79,402,88,1688,10575
2015,37145,2.51,0,2.51,0.02,0,0.02,2.53,2.53,0,0,0,1.9,0,1.9,0.8500000000000001,2.75,1.1,1.1,0.18,0.18,0.13,0.13,0,0,0.22,0.22,0,0,39305,18428,15744,6836,1703,25922,3813,7227,8365,7291,1559,13217,243,157,4173,430,1234,521,3572,30914
2015,37147,13.43,0,13.43,0.21,0,0.21,13.64,13.64,0,0,0,1.3,0,1.3,11.01,12.31,4.140000000000001,4.140000000000001,0.9400000000000001,0.9400000000000001,1.07,1.07,0,0,0.14,0.14,0.6,0.6,177372,78563,69169,40737,8444,25722,11323,21939,38485,22494,7268,80373,2217,11317,9528,1591,5542,6597,19292,161454
2015,37149,0.54,0,0.54,0.37,0,0.37,0.91,0.91,0,0,0,0.68,0,0.68,0.7399999999999999,1.42,0.87,0.87,0.61,0.61,0.05,0.05,0,0,0,0,0,0,20458,11674,9047,1906,475,30344,1433,6016,3428,3703,403,2915,130,598,1750,222,543,332,2015,16514
2015,37151,16.38,0,16.38,0.38,0,0.38,16.759999999999998,16.759999999999998,0,0,0,4.21,0,4.21,5.79,10,2.76,2.76,1.05,1.05,1.58,1.58,0,0,0,0,0.04,0.04,142958,62147,56041,22265,3719,24127,18335,24213,32997,22207,5033,29512,4124,1833,13428,1272,2932,1445,19208,120926
2015,37153,9.87,0,9.87,0,0,0,9.87,9.87,0,0,0,0.16,0,0.16,3.02,3.18,0.88,0.88,0.15,0.15,0.8899999999999999,0.8899999999999999,0,0,0,0,3.43,3.43,45189,21380,18546,10503,1841,20745,6035,7692,10458,8034,2424,19288,912,256,5574,478,1719,1439,5529,43661
2015,37155,5.22,0,5.22,16.06,0,16.06,21.279999999999998,21.279999999999998,0,0,0,1.62,0,1.62,7.78,9.4,6.290000000000001,6.290000000000001,0.63,0.63,2.06,2.06,0,0,0.72,0.72,0.11,0.11,133442,53065,45969,36504,4240,17881,19647,18955,33903,21746,5941,99430,2684,903,20342,1641,4530,3402,19745,121557
2015,37157,11.23,0,11.23,0.18,0,0.18,11.41,11.41,0,0,0,2.72,0,2.72,3.7099999999999995,6.43,1.5599999999999998,1.5599999999999998,1.49,1.49,0.15000000000000002,0.15000000000000002,0,0,0,0,0.42,0.42,91270,43977,37201,16201,2568,23604,11394,17708,18821,14170,3448,25089,974,1356,7412,882,2665,1458,9216,76178
2015,37159,14.24,0,14.24,0.43,0,0.43,14.67,14.67,0,0,0,4.89,0,4.89,4.8500000000000005,9.74,2.7,2.7,1.4,1.4,0.38,0.38,0,0,0.64,0.64,1.74,1.74,139605,61329,52301,22386,5106,25117,14118,23456,31464,21389,5051,38547,2758,2454,10115,1206,3023,4380,16794,125897
2015,37161,7.35,0,7.35,0.33,0,0.33,7.68,7.68,0,0,0,1.92,0,1.92,2.7300000000000004,4.65,0.19,0.19,0.87,0.87,0.2,0.2,0,0,0,0,0.14,0.14,66532,34275,26345,11731,2410,22493,8245,13755,13977,13157,2104,11019,397,520,7127,431,1669,1238,7345,60409
2015,37163,0,0,0,3.67,0,3.67,3.67,3.67,0,0,0,2.25,0,2.25,2.21,4.46,12.13,12.13,0.64,0.64,9.27,9.27,0,0,2.57,2.57,0.18,0.18,63561,27610,23537,15084,2458,21950,9492,10866,15660,11793,2325,30992,3800,163,10152,843,1809,1006,9732,52925
2015,37165,0,0,0,3.1,0,3.1,3.1,3.1,0,0,0,0.76,0,0.76,1.7300000000000002,2.49,2.3,2.3,0.48,0.48,0.59,0.59,0,0,0.01,0.01,0.02,0.02,35262,15295,13113,9030,1727,18242,4771,5960,8110,5957,1958,19886,205,404,3599,577,1504,2595,3844,36132
2015,37167,6.28,0,6.28,0.12,0,0.12,6.4,6.4,0,0,0,1.35,0,1.35,2.9,4.25,1.04,1.04,0.35000000000000003,0.35000000000000003,0.4,0.4,0,0,0,0,0,0,61114,27638,23717,8474,1865,24671,6359,11242,13277,8769,2315,11705,566,244,3609,780,1144,2137,6245,52082
2015,37169,0,0,0,0.3,0,0.3,0.3,0.3,0,0,0,1,0,1,2.24,3.24,0.7300000000000001,0.7300000000000001,0.43,0.43,0.2,0.2,0,0,0,0,0,0,45905,22186,19302,6166,1400,25091,5529,9098,8920,6978,1603,4022,47,220,5530,291,629,528,5895,31225
2015,37171,4.15,0,4.15,0.26,0,0.26,4.41,4.41,0,0,0,3.3,0,3.3,1.79,5.09,3.61,3.61,1,1,0.94,0.94,0,0,0.08,0.08,0.28,0.28,72099,34030,28985,11978,1422,23957,10995,14189,15603,14444,1754,11381,1347,863,8366,672,1965,1005,9132,69830
2015,37173,0.45,0,0.45,0.05,0,0.05,0.5,0.5,0,0,0,0.7,0,0.7,0.31000000000000005,1.01,0.08,0.08,0.12000000000000001,0.12000000000000001,0.01,0.01,0,0,0,0,0.03,0.03,14254,8951,5443,2436,420,20984,2141,2731,3196,2613,418,5386,35,46,2451,141,286,281,3031,17326
2015,37175,1.17,0,1.17,0.64,0,0.64,1.81,1.81,0,0,0,1.19,0,1.19,1.13,2.32,4.1,4.1,0.42,0.42,0.03,0.03,0,0,0,0,0.08,0.08,33513,19560,14123,4776,829,27050,2900,9725,5373,5377,796,3249,316,254,2737,265,587,1273,4786,28321
2015,37177,0,0,0,0.48,0,0.48,0.48,0.48,0,0,0,0.01,0,0.01,0.27,0.28,0,0,0,0,0.11,0.11,0,0,0,0,0,0,4119,2229,1631,863,88,18682,809,876,530,809,108,1922,33,0,676,29,149,702,560,4012
2015,37179,6.53,0,6.53,0.04,0,0.04,6.57,6.57,0,0,0,3.44,0,3.44,12.15,15.59,1.46,1.46,1.6600000000000001,1.6600000000000001,1.95,1.95,0,0,2,2,0.07,0.07,226694,79644,75165,19921,6213,34379,14675,27269,62740,21112,5828,62132,5613,1301,4666,1851,1923,2224,21183,169933
2015,37181,5.9,0,5.9,0.05,0,0.05,5.95,5.95,0,0,0,1.77,0,1.77,1.35,3.12,1.33,1.33,0.35,0.35,0.03,0.03,0,0,0,0,0.27,0.27,44482,20117,16854,10451,1917,23211,5998,7746,10601,7946,2412,26681,561,338,4808,576,1955,800,4621,42442
2015,37183,50.31,0,50.31,6.35,0,6.35,56.660000000000004,56.660000000000004,0,0,0,9.62,0,9.62,62.080000000000005,71.7,4.12,4.12,5.16,5.16,0.07,0.07,0,0,0,0,0.61,0.61,1046558,421426,390498,99877,24819,39102,50481,113852,255854,88102,33903,415361,24803,71712,13644,8429,15586,21921,92204,966658
2015,37185,0,0,0,0.05,0,0.05,0.05,0.05,0,0,0,0.57,0,0.57,0.84,1.41,0.81,0.81,0.08,0.08,0.2,0.2,0,0,0,0,0,0,20033,11948,7780,3663,724,22461,2813,4736,3691,3845,613,12357,148,142,3798,83,784,978,2506,16336
2015,37187,0,0,0,0.79,0,0.79,0.79,0.79,0,0,0,0.08,0,0.08,0.79,0.87,3.17,3.17,0.08,0.08,0.03,0.03,0,0,0,0,0,0,12156,6458,5073,2808,359,21043,1683,2774,2479,2764,702,6752,12,92,1542,57,613,157,1423,10395
2015,37189,2.86,0,2.86,0.44,0,0.44,3.3,3.3,0,0,0,1.31,0,1.31,2.39,3.7,0.22,0.22,0.51,0.51,0.19,0.19,0,0,0,0,0.04,0.04,54117,33520,20355,13155,2009,24906,3243,8200,7066,5954,917,4392,302,3889,2936,334,1159,5856,4741,56809
2015,37191,4.92,0,4.92,5.02,0,5.02,9.94,9.94,0,0,0,0.41,0,0.41,8.28,8.69,4.57,4.57,0.79,0.79,3.2300000000000004,3.2300000000000004,0,0,0.31,0.31,0.29000000000000004,0.29000000000000004,124002,54074,48153,25847,4418,24124,13051,19322,29609,19818,5910,57362,4889,1893,13379,1175,4072,3054,15791,110834
2015,37193,6.6,0,6.6,0.01,0,0.01,6.609999999999999,6.609999999999999,0,0,0,1.73,0,1.73,3.06,4.79,0.19999999999999998,0.19999999999999998,0.6200000000000001,0.6200000000000001,1.51,1.51,0,0,2.2899999999999996,2.2899999999999996,0.06,0.06,68460,33480,28355,13423,1799,23745,10522,14007,14255,12672,2033,8520,914,643,9235,443,1699,897,7484,61107
2015,37195,8.69,0,8.69,0.93,0,0.93,9.62,9.62,0,0,0,1.3,0,1.3,4.42,5.72,4,4,0.63,0.63,0.16999999999999998,0.16999999999999998,0,0,0.03,0.03,0.08,0.08,81336,36005,32128,17141,3044,24273,10880,13809,19013,12604,3967,42950,1504,1014,4873,1015,3065,1549,10276,85489
2015,37197,1.11,0,1.11,0.25,0,0.25,1.36,1.36,0,0,0,1.8,0,1.8,0.8299999999999998,2.63,0.25,0.25,0.35,0.35,0.59,0.59,0,0,0,0,0,0,37665,17401,15448,5692,889,23566,5052,7208,8061,6312,1230,5858,978,260,4508,406,788,326,4569,29329
